candidate_id,jurisdiction,title,year_start,year_end,year_text,inquiry_family,discovery_source,candidate_page,verification_status,recommendation_tracking_status,notes
rc-candidate-0343,South Australia,Royal Commission appointed by the Governor-in-Chief to report on colonial defences,1865,1865,1865,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0344,South Australia,Royal Commission appointed by the Governor-in-Chief to inquire into the state of the northern runs,1865,1865,1865,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0345,South Australia,Royal Commission on the Port Harbour,1865,1866,1865–1866,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0346,South Australia,Royal Commission appointed by the Governor-in-Chief to inquire into the working of the Lands Titles Registration Office,1866,1866,1866,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0347,South Australia,Royal Commission appointed by the Governor-in-Chief to inquire into the management of the Northern Territory expedition,1866,1866,1866,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/Northern_Territory,candidate_unverified,not_assessed,
rc-candidate-0348,South Australia,Commission of Inquiry into management of Police Force,1866,1866,1866,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0349,South Australia,Royal Commission appointed by the Governor-in-Chief to inquire into the state of runs suffering from drought,1867,1867,1867,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0350,South Australia,Royal Commission appointed by the Governor-in-Chief to inquire charges against Waterworks Engineer,1867,1867,1867,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0351,South Australia,Royal Commission appointed by the Governor-in-Chief to inquire and report upon the diseases in cereals,1867,1868,1867–1868,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0352,South Australia,Royal Commission to inquire into and report upon the public accounts,1869,1869,1869,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0353,South Australia,"Royal Commission appointed to inquire into the Intestacy, Real Property, and Testamentary Causes Acts",1872,1873,1872–1873,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0354,South Australia,Commission of Inquiry appointed to inquire into matters in dispute in connection with the Hope Valley aqueduct contract,1873,1873,1873,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,"https://en.wikipedia.org/wiki/Hope_Valley,_South_Australia",candidate_unverified,not_assessed,
rc-candidate-0355,South Australia,Royal Commission appointed to consider the whole matter of remuneration and classification of the Civil Service,1873,1874,1873–1874,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0356,South Australia,Royal Commission appointed to inquire into the whole question of the new Institute and Museum,1873,1874,1873–1874,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0357,South Australia,Royal Commission appointed to inquire into the alcoholic strength of South Australian wines,1874,1874,1874,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0358,South Australia,"Royal Commission appointed to inquire into and report upon the plans submitted in competition for the new Parliament houses and the new Institute and Museum, and the sites best suited for their erection",1874,1874,1874,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0359,South Australia,Royal Commission appointed to inquire into the organisation and working of the Post Office Department,1874,1874,1874,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0360,South Australia,Royal Commission appointed to inquire into the subject of railway construction,1874,1875,1874–1875,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0361,South Australia,Royal Commission appointed to inquire into the best means of providing agricultural and technical education,1875,1875,1875,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0362,South Australia,Royal Commission appointed to inquire into the whole question of sanitation for the Province,1875,1876,1875–1876,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0363,South Australia,Royal Commission appointed to consider and report upon the whole question of the defences of the Province,1876,1876,1876,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0364,South Australia,"Royal Commission appointed to report on the principles and working of tribunals of commerce, etc., etc.",1877,1878,1877–1878,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0365,South Australia,Royal Commission appointed to report on the Parliament buildings site,1878,1878,1878,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0366,South Australia,Royal Commission appointed to report on the liquor laws,1879,1879,1879,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0367,South Australia,Royal Commission appointed to report on public finance,1879,1882,1879–1882,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0368,South Australia,Royal Commission appointed to inquire into the Parliament buildings site,1879,1879,1879,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0369,South Australia,Royal Commission appointed to report on the public works,1879,1882,1879–1882,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0370,South Australia,Royal Commission on sewage farm site,1879,1879,1879,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0371,South Australia,Royal Commission appointed to report on wharves and jetties,1880,1881,1880–1881,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0372,South Australia,Royal Commission appointed to report on the alleged injuries by sparrows,1881,1881,1881,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0373,South Australia,Royal Commission on the working of the Education Acts,1881,1882,1881–1882,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0374,South Australia,Royal Commission appointed to report on electoral districts,1882,1882,1882,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0375,South Australia,"Royal Commission appointed to report on the Destitute Act, 1881",1883,1881,1883–1885,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0376,South Australia,Royal Commission appointed to report upon the Adelaide and Parkside Lunatic Asylums,1883,1884,1883–1884,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,"https://en.wikipedia.org/wiki/Parkside,_South_Australia",candidate_unverified,not_assessed,
rc-candidate-0377,South Australia,Royal Commission on railways,1883,1884,1883–1884,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0378,South Australia,Royal Commission on Government Stores,1886,1887,1886–1887,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0379,South Australia,Royal Commission on Transcontinental railway,1887,1887,1887,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0380,South Australia,Royal Commission on the utilisation of River Murray waters,1887,1887,1887,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/River_Murray,candidate_unverified,not_assessed,
rc-candidate-0381,South Australia,Royal Commission on the land laws of South Australia,1888,1888,1888,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0382,South Australia,Civil Service Commission,1888,1891,1888–1891,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0383,South Australia,Royal Commission appointed to consider the desirability of establishing a State Bank and Royal Mint,1888,1889,1888–1889,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/State_Bank_of_South_Australia,candidate_unverified,not_assessed,
rc-candidate-0384,South Australia,Barossa water commission,1889,1889,1889,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/Barossa_Valley,candidate_unverified,not_assessed,
rc-candidate-0385,South Australia,Royal Commission on an Angaston railway,1889,1890,1889–1890,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,"https://en.wikipedia.org/wiki/Angaston,_South_Australia",candidate_unverified,not_assessed,
rc-candidate-0386,South Australia,Mining Commission,1889,1890,1889–1890,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0387,South Australia,Queensland border railway commission,1890,1890,1890,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/Queensland,candidate_unverified,not_assessed,
rc-candidate-0388,South Australia,Royal Commission on the Water Conservation Department,1890,1890,1890,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0389,South Australia,Royal Commission on intercolonial free trade,1890,1890,1890,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0390,South Australia,Royal Commission on landing and embarking European mails,1890,1891,1890–1891,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0391,South Australia,Royal Commission on the Port Augusta and Cockburn railway,1890,1891,1890–1891,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/Port_Augusta,candidate_unverified,not_assessed,
rc-candidate-0392,South Australia,Royal Commission on the question of the best route for the Blyth railway extension,1891,1891,1891,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,"https://en.wikipedia.org/wiki/Blyth,_South_Australia",candidate_unverified,not_assessed,
rc-candidate-0393,South Australia,Pastoral lands commission,1891,1891,1891,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0394,South Australia,Royal Commission on the valuations of pastoral improvements,1891,1892,1891–1892,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0395,South Australia,Royal Commission on the south-east drainage system,1892,1892,1892,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0396,South Australia,Orroroo and Port Germein railway commission,1892,1892,1892,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,"https://en.wikipedia.org/wiki/Orroroo,_South_Australia",candidate_unverified,not_assessed,
rc-candidate-0397,South Australia,Royal Commission appointed to inquire into the question of the expediency of constructing a graving dock in South Australia at the public expense,1892,1892,1892,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0398,South Australia,Shops and factories commission,1892,1892,1892,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0399,South Australia,Royal Commission on main roads,1892,1892,1892,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0400,South Australia,Royal Commission on stores,1893,1893,1893,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0401,South Australia,Vermin-proof fencing commission,1893,1893,1893,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0402,South Australia,Royal Commission on the Northern Territory,1895,1895,1895,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/Northern_Territory,candidate_unverified,not_assessed,
rc-candidate-0403,South Australia,Royal Commission on the Adelaide Hospital,1895,1895,1895,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/Royal_Adelaide_Hospital,candidate_unverified,not_assessed,
rc-candidate-0404,South Australia,Royal Commission on the Beetaloo waterworks,1896,1896,1896,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/Beetaloo,candidate_unverified,not_assessed,
rc-candidate-0405,South Australia,Royal Commission on the Government wharves,1896,1897,1896–1897,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0406,South Australia,Royal Commission on the Bundaleer waterworks,1897,1897,1897,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,"https://en.wikipedia.org/w/index.php?title=Bundaleer,_South_Australia&action=edit&redlink=1",candidate_unverified,not_assessed,
rc-candidate-0407,South Australia,Royal Commission on the aged poor,1897,1898,1897–1898,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0408,South Australia,South-eastern drainage commission,1898,1899,1898–1899,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0409,South Australia,Public service commission,1899,1901,1899–1901,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0410,South Australia,Royal Commission on Renmark and Murray River settlements,1899,1900,1899–1900,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,"https://en.wikipedia.org/wiki/Renmark,_South_Australia",candidate_unverified,not_assessed,
rc-candidate-0411,South Australia,Royal Commission on the Taxation Acts,1900,1900,1900,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0412,South Australia,Royal Commission on the Wine and Produce Depot,1901,1901,1901,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0413,South Australia,Wine and Produce Commission in London,1902,1902,1902,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0414,South Australia,Royal Commission on the question of the construction of a railway to Pinnaroo,1902,1902,1902,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,"https://en.wikipedia.org/wiki/Pinnaroo,_South_Australia",candidate_unverified,not_assessed,
rc-candidate-0415,South Australia,"Interstate Royal Commission on the River Murray representing the States of New South Wales, Victoria, and South Australia",1902,1902,1902,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0416,South Australia,Royal Commission on waterworks,1903,1903,1903,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0417,South Australia,Royal Commission on the necessity for improved facilities for the trade of the south-east,1905,1906,1905–1906,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0418,South Australia,Royal Commission upon the question of the treatment of inebriates,1906,1906,1906,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0419,South Australia,Royal Commission upon the charges against produce merchants,1907,1907,1907,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0420,South Australia,Royal Commission on the question of the marketing of wheat,1908,1909,1908–1909,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0421,South Australia,Royal Commission on the Land Titles Office and General Registry of Deeds Office,1908,1909,1908–1909,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0422,South Australia,Royal Commission on the conviction of Myles Flynn,1908,1909,1908–1909,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0423,South Australia,Royal Commission on Eyre's Peninsula railways,1909,1912,1909–1912,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/Eyre_Peninsula,candidate_unverified,not_assessed,
rc-candidate-0424,South Australia,Royal Commission upon the necessity of a railway to Willunga,1909,1909,1909,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,"https://en.wikipedia.org/wiki/Willunga,_South_Australia",candidate_unverified,not_assessed,
rc-candidate-0425,South Australia,Royal commission on the Murray lands railway,1909,1912,1909–1912,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0426,South Australia,Royal Commission upon the necessity for a railway through Kangaroo Island,1909,1911,1909–1911,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/Kangaroo_Island,candidate_unverified,not_assessed,
rc-candidate-0427,South Australia,Royal Commission on the management of the Parkside Lunatic Asylum and treatment of criminal lunatics,1909,1909,1909,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0428,South Australia,Royal Commission on the suggested railway deviation at Goolwa,1909,1910,1909–1910,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,"https://en.wikipedia.org/wiki/Goolwa,_South_Australia",candidate_unverified,not_assessed,
rc-candidate-0429,South Australia,Royal Commission on northern railways,1910,1912,1910–1912,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0430,South Australia,Royal Commission on the proposed railway from Eudunda to Robertstown,1910,1911,1910–1911,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/Eudunda,candidate_unverified,not_assessed,
rc-candidate-0431,South Australia,Royal Commission on narrow-gauge extension and break of gauge,1910,1912,1910–1912,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0432,South Australia,Royal Commission on the Sedan railway,1910,1914,1910–1914,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,"https://en.wikipedia.org/wiki/Sedan,_South_Australia",candidate_unverified,not_assessed,
rc-candidate-0433,South Australia,Royal Commission on water supply,1910,1912,1910–1912,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0434,South Australia,Interstate Royal Commission on border railways,1910,1912,1910–1912,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0435,South Australia,Royal Commission on the Adelaide University and higher education,1911,1913,1911–1913,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/University_of_Adelaide,candidate_unverified,not_assessed,
rc-candidate-0436,South Australia,Royal Commission on wharves and water frontages,1911,1911,1911,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0437,South Australia,Royal Commission on the shortage of labour in the clothing and boot trades,1911,1912,1911–1912,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0438,South Australia,Royal Commission on electoral registration,1912,1912,1912,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0439,South Australia,Royal Commission on the Aborigines,1913,1916,1913–1916,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_on_the_Aborigines_(1913),candidate_unverified,not_assessed,
rc-candidate-0440,South Australia,Royal Commission on the metropolitan abattoirs,1914,1915,1914–1915,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0441,South Australia,Royal Commission on the municipalisation of gas and electric services,1913,1917,1913–1917,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0442,South Australia,Royal Commission on electoral matters,1915,1916,1915–1916,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0443,South Australia,Royal Commission on North Terrace reserves and railway centres,1916,1919,1916–1919,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0444,South Australia,Royal Commission on Port Adelaide road contracts,1916,1916,1916,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/Port_Adelaide,candidate_unverified,not_assessed,
rc-candidate-0445,South Australia,Royal Commission on government land purchases,1917,1918,1917–1918,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0446,South Australia,Royal Commission on Hannaford's quarry,1917,1918,1917–1918,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0447,South Australia,Royal Commission on the wheat scheme and rural industries,1917,1921,1917–1921,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0448,South Australia,Royal Commission on the acquisition and disposal of wheat and material in connection with the South Australian wheat scheme,1918,1918,1918,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0449,South Australia,Second Royal Commission on the acquisition and disposal of wheat and material in connection with the South Australian wheat scheme,1918,1920,1918–1920,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0450,South Australia,Royal Commission on the Yatala Mental Hospital site,1919,1919,1919,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/Hundred_of_Yatala,candidate_unverified,not_assessed,
rc-candidate-0451,South Australia,Royal Commission on Loxton,1919,1920,1919–1920,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,"https://en.wikipedia.org/wiki/Loxton,_South_Australia",candidate_unverified,not_assessed,
rc-candidate-0452,South Australia,Royal Commission on the Port Adelaide coal wharf,1919,1920,1919–1920,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0453,South Australia,Royal Commission on the Public Service of South Australia,1921,1922,1921–1922,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0454,South Australia,Royal Commission on law reform,1923,1927,1923–1927,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0455,South Australia,Royal Commission on south-eastern drainage,1923,1925,1923–1925,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0456,South Australia,"Irrigation Royal Commission under section 22 of Irrigation Act, 1922",1923,1922,1923–1925,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0457,South Australia,Royal Commission on Eyre Peninsula transport charges and facilities,1923,1925,1923–1925,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/Eyre_Peninsula,candidate_unverified,not_assessed,
rc-candidate-0458,South Australia,Royal Commission on plumbism,1925,1925,1925,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0459,South Australia,Royal Commission on rural settlement,1925,1926,1925–1926,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0460,South Australia,Royal Commission on Port Pirie Police,1925,1925,1925,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/Port_Pirie,candidate_unverified,not_assessed,
rc-candidate-0461,South Australia,Royal Commission on the thousand homes contract,1925,1925,1925,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0462,South Australia,Second Royal Commission on Port Pirie Police,1925,1925,1925,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,https://en.wikipedia.org/wiki/Port_Pirie,candidate_unverified,not_assessed,
rc-candidate-0463,South Australia,Royal Commission on manufacturing and secondary industries,1926,1927,1926–1927,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0464,South Australia,Royal Commission on traffic control,1926,1928,1926–1928,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0465,South Australia,Royal Commission on release of prisoners,1926,1926,1926,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0466,South Australia,Royal Commission on the pastoral industry,1926,1927,1926–1927,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0467,South Australia,Second Royal Commission on allegations of bribery against police officers,1926,1927,1926–1927,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0468,South Australia,Royal Commission on electoral districts,1927,1927,1927,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0469,South Australia,Royal Commission on betting,1932,1933,1932–1933,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0470,South Australia,Royal Commission on dairy industry prices,1933,1933,1933,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0471,South Australia,Royal Commission on the fishing industry,1934,1935,1934–1935,royal_commission,https://en.wikipedia.org/wiki/List_of_South_Australian_royal_commissions,,candidate_unverified,not_assessed,
